Sales_ID,Name,Year,Selling_price,km_driven,Region,State or Province,City,Fuel,Seller_type,Transmission,Owner,Mileage,Engine,Max_power,Torque,Seats,Sold
2354,Maruti Swift Dzire VDI,2018,680000,70000,South,South Carolina,Taylors,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,N
2772,Mahindra Bolero 2011-2019 EX AC,2017,675000,70000,West,Utah,Tooele,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
31,Maruti Vitara Brezza LDi Option,2017,670000,70000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
3317,Ford Figo Aspire 1.5 TDCi Titanium,2017,670000,70000,East,Massachusetts,Southbridge,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,N
7394,Toyota Etios Liva 1.4 VD,2018,665000,70000,West,California,Ontario,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5,N
5286,Maruti Swift Dzire ZDI Plus,2017,655000,70000,West,California,Sunnyvale,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,N
5156,Maruti Vitara Brezza LDi Option,2017,650000,70000,West,California,Pomona,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
6301,Maruti Swift Dzire VDI,2017,650000,70000,West,Colorado,Englewood,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
7308,Maruti Ertiga VDI,2015,650000,70000,South,South Carolina,Summerville,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
7310,Maruti Ertiga VDI,2015,650000,70000,South,South Carolina,Summerville,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
7733,Mahindra Scorpio S4 7 Seater,2014,650000,70000,West,Utah,Layton,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7,N
8012,Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2015,650000,70000,East,Ohio,Gahanna,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
1330,Maruti Swift Dzire VDI,2016,649000,70000,West,California,Manhattan Beach,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
5717,Maruti Vitara Brezza LDi Option,2016,640000,70000,Central,Michigan,Dearborn Heights,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
75,Maruti Swift VDI Deca,2016,630000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
5547,Maruti Ciaz ZDi Plus,2015,630000,70000,Central,Kansas,Overland Park,Diesel,Individual,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
5916,Maruti Ciaz ZDi Plus SHVS,2015,630000,70000,East,New York,Jamestown,Diesel,Individual,Manual,Second Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
106,Mahindra Scorpio VLX AT AIRBAG BSIV,2014,625000,70000,East,Pennsylvania,Philadelphia,Diesel,Individual,Automatic,Second Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,Y
5380,Maruti Baleno Sigma 1.3,2017,625000,70000,West,Colorado,Durango,Diesel,Individual,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6294,Maruti Swift Dzire VDI,2017,625000,70000,South,Florida,Apopka,Diesel,Dealer,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6504,Hyundai Verna 1.6 SX CRDi (O),2014,625000,70000,Central,Iowa,Muscatine,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
7937,Hyundai Xcent 1.2 CRDi S,2018,620000,70000,East,Maine,Bangor,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,190.25nm@ 1750-2250rpm,5,N
925,Mahindra TUV 300 Plus P4 BSIV,2018,600000,70000,East,New York,New York City,Diesel,Individual,Manual,First Owner,18.49 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,9,Y
4891,Maruti Swift Dzire VDI,2014,600000,70000,Central,Illinois,Springfield,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5079,Maruti Baleno Zeta 1.3,2015,600000,70000,West,California,Calexico,Diesel,Individual,Manual,Second Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5637,Maruti Ciaz VDi Plus,2015,600000,70000,Central,Texas,Fort Worth,Diesel,Individual,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
5927,Maruti Swift VDI Optional,2016,600000,70000,West,New Mexico,Rio Rancho,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6233,Honda City i DTEC V,2014,600000,70000,West,Utah,West Valley City,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6479,Honda City i DTEC S,2015,600000,70000,Central,Illinois,Belleville,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6671,Mahindra Scorpio EX,2013,600000,70000,West,Idaho,Post Falls,Diesel,Individual,Manual,Third Owner,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8,N
7132,Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,70000,East,Pennsylvania,King of Prussia,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,N
8023,Mahindra Bolero 2011-2019 EX NON AC,2014,600000,70000,East,Ohio,Mentor,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
4587,Honda Amaze S i-DTEC,2017,590000,70000,South,Georgia,Woodstock,Diesel,Individual,Manual,Second Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
200,Maruti Ertiga VDI,2015,580000,70000,West,California,San Francisco,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Y
1179,Chevrolet Tavera Neo 3 9 Str BSIII,2014,575000,70000,Central,Oklahoma,Oklahoma City,Diesel,Individual,Manual,Second Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,9,Y
5276,Hyundai i20 2015-2017 Magna 1.4 CRDi,2017,575000,70000,West,California,Temecula,Diesel,Individual,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
6455,Tata Zest Quadrajet 1.3 XT,2018,575000,70000,West,Oregon,Eugene,Diesel,Individual,Manual,First Owner,20.65 kmpl,1248 CC,88.7 bhp,190Nm@ 1750-3000rpm,5,N
5326,Maruti Swift VDI BSIV,2014,570000,70000,Central,Michigan,Livonia,Diesel,Individual,Manual,Second Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
3456,Maruti Swift VDI BSIV,2016,565000,70000,East,Maryland,Owings Mills,Diesel,Individual,Manual,Second Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6593,Maruti Swift Dzire LDI,2019,558000,70000,Central,Michigan,Jackson,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,N
246,Maruti Swift Dzire VDI,2013,550000,70000,East,New York,New York City,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
731,Hyundai Xcent 1.1 CRDi SX Option,2017,550000,70000,Central,Michigan,Detroit,Diesel,Individual,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5,Y
926,Mahindra Bolero 2011-2019 DI - AC BS III,2016,550000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,Y
2304,Volkswagen Polo 1.5 TDI Comfortline,2016,550000,70000,Central,Illinois,Alton,Diesel,Individual,Manual,First Owner,20.14 kmpl,1498 CC,88 bhp,230Nm@ 1500-2500rpm,5,N
2820,Ford Figo Aspire 1.5 TDCi Titanium Opt,2017,550000,70000,East,New Jersey,Edison,Diesel,Individual,Manual,Second Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,N
3395,Mahindra Bolero 2011-2019 ZLX BSIII,2014,550000,70000,Central,Wisconsin,Superior,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
4409,Mahindra Scorpio LX BSIV,2011,550000,70000,South,North Carolina,Rocky Mount,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9,N
7056,Mahindra XUV500 W8 2WD,2013,550000,70000,West,New Mexico,Farmington,Diesel,Individual,Manual,Third Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
3888,Tata Zest Quadrajet 1.3 75PS XE,2017,540000,70000,South,Florida,Daytona Beach,Diesel,Individual,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,N
394,Hyundai Verna 1.6 SX CRDi (O),2014,535000,70000,East,New York,New York City,Diesel,Individual,Manual,Third Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Y
3649,Maruti Swift VDI BSIV,2016,535000,70000,Central,Indiana,Schererville,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
2594,Mahindra Thar CRDe AC,2014,525000,70000,West,California,Costa Mesa,Diesel,Individual,Manual,Second Owner,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm,6,N
2520,Maruti Swift Dzire VDI,2015,520000,70000,East,Connecticut,Seymour,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
4513,Maruti Swift VDI BSIV,2014,520000,70000,East,Rhode Island,Woonsocket,Diesel,Individual,Manual,Second Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6125,Maruti Swift Dzire VDI,2015,520000,70000,West,Oregon,Redmond,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6611,Mahindra Bolero 2011-2019 ZLX,2014,509999,70000,East,Massachusetts,Bridgewater,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
276,Hyundai i20 Asta 1.4 CRDi,2015,500000,70000,West,California,San Diego,Diesel,Individual,Manual,Fourth & Above Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Y
820,Honda Amaze E i-Dtech,2016,500000,70000,West,Washington,Seattle,Diesel,Individual,Manual,Second Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Y
1498,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,500000,70000,Central,Iowa,Waterloo,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Y
1732,Honda Amaze E i-DTEC,2017,500000,70000,East,Ohio,Cleveland Heights,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Y
1819,Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013,500000,70000,Central,Texas,Bryan,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,Y
3476,Hyundai Verna 1.6 SX CRDi (O),2013,500000,70000,South,Mississippi,Greenville,Diesel,Individual,Manual,Third Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
6066,Fiat Linea 1.3 Multijet Emotion,2015,500000,70000,Central,Minnesota,Saint Paul,Diesel,Individual,Manual,First Owner,20.4 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5,N
6908,Hyundai Verna 1.6 SX CRDi (O),2012,500000,70000,East,Pennsylvania,Hermitage,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
6939,Ford Figo Aspire 1.5 TDCi Ambiente,2016,500000,70000,South,Florida,Sarasota,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,N
1522,Hyundai Xcent 1.1 CRDi SX Option,2015,480000,70000,West,Arizona,Scottsdale,Diesel,Individual,Manual,First Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5,Y
2437,Tata Aria Pure LX 4x2,2014,480000,70000,West,Arizona,Tempe,Diesel,Individual,Manual,Second Owner,15.05 kmpl,2179 CC,147.9 bhp,320Nm@ 1500-3000rpm,7,N
3068,Ford Endeavour 4x2 XLT Limited Edition,2009,480000,70000,South,Louisiana,Lafayette,Diesel,Individual,Manual,Third Owner,10.9 kmpl,2499 CC,143 bhp,"33.7@ 1,800(kgm@ rpm)",7,N
4699,Maruti Swift VDI BSIV,2014,470000,70000,West,California,Brentwood,Diesel,Individual,Manual,Second Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6343,Maruti Swift Dzire LDI Optional,2015,470000,70000,West,Idaho,Caldwell,Diesel,Individual,Manual,Second Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5504,Hyundai Verna 1.6 SX CRDi (O),2012,459999,70000,West,Washington,Spanaway,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
6411,Mahindra Scorpio VLX 2WD BSIII,2012,459999,70000,Central,Texas,Bedford,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,N
7112,Maruti Swift Dzire VDI,2014,459999,70000,Central,Michigan,Midland,Diesel,Individual,Manual,Fourth & Above Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5195,Mahindra Bolero 2011-2019 ZLX BSIII,2013,451000,70000,East,Pennsylvania,Altoona,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
1849,Tata Indigo CS LX (TDI) BS-III,2017,450000,70000,Central,Illinois,Hanover Park,Diesel,Individual,Manual,First Owner,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5,Y
4633,Maruti Swift Dzire VDI,2014,450000,70000,Central,Illinois,Granite City,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
4751,Tata Indigo CS LX (TDI) BS-III,2017,450000,70000,East,Maine,Gorham,Diesel,Individual,Manual,First Owner,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5,N
6440,Mahindra Bolero 2011-2019 SLX,2013,450000,70000,Central,Texas,Amarillo,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
8102,Fiat Grande Punto 1.3 Dynamic (Diesel),2012,450000,70000,Central,Indiana,Elkhart,Diesel,Individual,Manual,First Owner,20.3 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5,N
3769,Maruti Swift VDI,2013,445000,70000,East,Massachusetts,North Pembroke,Diesel,Dealer,Manual,Second Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
756,Mahindra Scorpio 2.6 CRDe SLE,2011,441000,70000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,10.5 kmpl,2609 CC,120 bhp,290Nm@ 1800-2800rpm,7,Y
3567,Hyundai i20 Sportz 1.4 CRDi,2014,440000,70000,Central,Iowa,Marshalltown,Diesel,Individual,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
4159,Hyundai i20 Sportz 1.4 CRDi,2014,440000,70000,South,North Carolina,Rocky Mount,Diesel,Individual,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
6766,Maruti Swift ZDi,2014,440000,70000,Central,Missouri,Creve Coeur,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5608,Ford Figo Aspire 1.5 TDCi Titanium,2015,433000,70000,South,Tennessee,Clarksville,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,N
4107,Mahindra KUV 100 mFALCON D75 K6 Plus,2016,425000,70000,West,Idaho,Twin Falls,Diesel,Individual,Manual,Second Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6,N
4805,Honda Amaze S i-Dtech,2013,425000,70000,West,California,La Mesa,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
4860,Maruti Ritz VDi,2014,425000,70000,West,Washington,Kirkland,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,N
5449,Maruti Ritz VDi,2016,425000,70000,South,Florida,Palm Coast,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,N
7151,Chevrolet Tavera Neo 3 9 Str BSIII,2015,425000,70000,East,Ohio,Medina,Diesel,Individual,Manual,First Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,9,N
801,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,70000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7,Y
121,Nissan Terrano XL 85 PS,2014,400000,70000,East,District of Columbia,Washington,Diesel,Individual,Manual,Third Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5,Y
356,Toyota Etios Liva GD SP,2013,400000,70000,South,North Carolina,Charlotte,Diesel,Dealer,Manual,Second Owner,23.59 kmpl,1364 CC,67.06 bhp,170Nm@ 1800-2400rpm,5,Y
2229,Hyundai Verna Transform CRDi VGT SX ABS,2011,400000,70000,Central,Illinois,Quincy,Diesel,Individual,Manual,Third Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5,N
4171,Maruti Swift Star VDI,2013,400000,70000,West,California,Santa Rosa,Diesel,Individual,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
7699,Mahindra Bolero SLE BSIII,2011,400000,70000,South,Florida,Pembroke Pines,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,N
3870,Maruti Swift VDI BSIV,2014,399000,70000,South,Georgia,Athens,Diesel,Individual,Manual,Third Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6425,Maruti Swift Dzire VDI,2013,395000,70000,Central,Texas,Austin,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
267,Tata Tiago 1.05 Revotorq XZ,2016,380000,70000,West,California,San Francisco,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Y
2183,Maruti Swift VDI,2012,380000,70000,Central,Missouri,Kansas City,Diesel,Individual,Manual,Third Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5921,Maruti Swift Dzire VDi,2012,380000,70000,West,New Mexico,Las Cruces,Diesel,Individual,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
6155,Maruti Swift Dzire LDIX Limited Edition,2014,380000,70000,Central,Michigan,Owosso,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
7837,Chevrolet Enjoy TCDi LT 7 Seater,2013,380000,70000,West,California,Rancho Cucamonga,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm,7,N
7244,Maruti Swift Dzire ZDi,2012,375000,70000,South,Tennessee,Johnson City,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
5178,Volkswagen Polo Diesel Highline 1.2L,2013,365000,70000,East,Pennsylvania,York,Diesel,Individual,Manual,Second Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5,N
4978,Maruti Swift LDI BSIV,2014,360000,70000,West,Washington,Anacortes,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6463,Maruti Swift Dzire VDI,2013,360000,70000,South,South Carolina,Mauldin,Diesel,Individual,Manual,Third Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
2945,Maruti Swift Dzire LDI,2013,356000,70000,East,Ohio,Berea,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
2507,Hyundai Grand i10 CRDi Asta,2014,350000,70000,East,New York,Smithtown,Diesel,Individual,Manual,Second Owner,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5,N
2663,Maruti SX4 ZDI Leather,2012,350000,70000,East,Pennsylvania,Penn Hills,Diesel,Individual,Manual,Second Owner,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5,N
4023,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,350000,70000,Central,Illinois,Carpentersville,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1500-2750rpm,5,N
5283,Volkswagen CrossPolo 1.5 TDI,2013,350000,70000,East,Massachusetts,Reading,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm,5,N
5965,Volkswagen Polo Diesel Highline 1.2L,2013,350000,70000,Central,Michigan,Livonia,Diesel,Individual,Manual,Second Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5,N
6404,Ford Figo 1.5D Ambiente MT,2016,350000,70000,South,Tennessee,Knoxville,Diesel,Individual,Manual,Second Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,N
1352,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,325000,70000,West,California,Lemon Grove,Diesel,Individual,Manual,Third Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1500-2750rpm,5,Y
4838,Maruti Swift VDI,2011,325000,70000,East,New York,Centereach,Diesel,Individual,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
1781,Hyundai i20 1.4 CRDi Magna,2011,320000,70000,East,Pennsylvania,Mount Lebanon,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,Y
4498,Tata Sumo CX,2012,320000,70000,West,Colorado,Pueblo West,Diesel,Individual,Manual,Second Owner,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm,7,N
4712,Hyundai Verna Transform CRDi VGT SX ABS,2010,320000,70000,Central,Minnesota,Red Wing,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5,N
1533,Tata Indigo eCS VX BSIV,2013,310000,70000,South,North Carolina,Sanford,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Y
1846,Tata Indigo eCS VX BSIV,2013,310000,70000,Central,Iowa,Coralville,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Y
4624,Maruti Swift Dzire ZDi,2011,310000,70000,South,Florida,Gainesville,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
28,Chevrolet Enjoy TCDi LTZ 7 Seater,2013,300000,70000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm,7,Y
616,Ford Figo Diesel ZXI,2012,300000,70000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Y
627,Maruti Swift VDI,2011,300000,70000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
970,Maruti Ritz VDi,2012,300000,70000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,Y
2233,Maruti Swift Dzire Tour LDI,2013,300000,70000,East,Ohio,Fairborn,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
3046,Maruti Ritz VDi,2012,300000,70000,East,Ohio,Huber Heights,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,N
4932,Tata Manza Aura (ABS) Quadrajet BS IV,2012,300000,70000,Central,Indiana,Portage,Diesel,Individual,Manual,Third Owner,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm,5,N
5443,Ford Fiesta Classic 1.4 Duratorq LXI,2012,300000,70000,South,Florida,Palm Coast,Diesel,Individual,Manual,First Owner,18.6 kmpl,1388 CC,67 bhp,160Nm@ 2000rpm,5,N
5591,Ford Figo Diesel EXI,2012,300000,70000,East,New York,East Meadow,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,N
6509,Tata Safari DICOR 2.2 EX 4x2,2011,300000,70000,South,Georgia,Rome,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7,N
1929,Nissan Sunny Diesel XL,2012,295000,70000,South,Florida,Ocoee,Diesel,Individual,Manual,Second Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5,Y
447,Ford Figo Diesel EXI,2015,292000,70000,South,Florida,Miami,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.05 bhp,160Nm@ 2000rpm,5,Y
493,Maruti Celerio LDi,2016,285000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,27.62 kmpl,793 CC,47 bhp,125Nm@ 2000rpm,5,Y
